symbol,dt_close,close,volume
AAPL,2024-01-29 21:00:00,191.4857,46327960
AAPL,2024-01-30 21:00:00,187.8004,53554896
AAPL,2024-01-31 21:00:00,184.165,52304872
AAPL,2024-02-01 21:00:00,186.6219,50835536
AAPL,2024-02-02 21:00:00,185.6131,100186216
AAPL,2024-02-05 21:00:00,187.4408,68517600
AAPL,2024-02-06 21:00:00,189.0588,42424240
AAPL,2024-02-07 21:00:00,189.0687,50940248
AAPL,2024-02-08 21:00:00,188.08,39144996
AAPL,2024-02-09 21:00:00,188.85,43519300
AAPL,2024-02-12 21:00:00,187.15,40653892
AAPL,2024-02-13 21:00:00,185.04,53108744
AAPL,2024-02-14 21:00:00,184.15,54788712
AAPL,2024-02-15 21:00:00,183.86,60773536
AAPL,2024-02-16 21:00:00,182.12,46549244
AAPL,2024-02-20 21:00:00,181.56,47031672
AAPL,2024-02-21 21:00:00,182.32,37424020
AAPL,2024-02-22 21:00:00,184.37,51142376
AAPL,2024-02-23 21:00:00,182.52,43167336
AAPL,2024-02-26 21:00:00,181.16,40121248
AAPL,2024-02-27 21:00:00,182.63,52530640
AAPL,2024-02-28 21:00:00,181.42,48145860
AAPL,2024-02-29 21:00:00,180.74,123226208
AAPL,2024-03-01 21:00:00,179.66,71632584
AAPL,2024-03-04 21:00:00,175.1,78796568
AAPL,2024-03-05 21:00:00,170.12,92596160
AAPL,2024-03-06 21:00:00,169.12,65958012
AAPL,2024-03-07 21:00:00,169.0,68625608
AAPL,2024-03-08 21:00:00,170.73,75078608
AAPL,2024-03-11 20:00:00,172.75,58219552
AAPL,2024-03-12 20:00:00,173.24,57695552
AAPL,2024-03-13 20:00:00,171.16,51259140
AAPL,2024-03-14 20:00:00,173.0,71865136
AAPL,2024-03-15 20:00:00,172.62,107108376
AAPL,2024-03-18 20:00:00,173.72,74385840
AAPL,2024-03-19 20:00:00,176.08,53295056
AAPL,2024-03-20 20:00:00,178.655,51567088
AAPL,2024-03-21 20:00:00,171.29,103932664
AAPL,2024-03-22 20:00:00,172.28,68853016
AAPL,2024-03-25 20:00:00,170.85,52535872
AAPL,2024-03-26 20:00:00,169.71,55721252
AAPL,2024-03-27 20:00:00,173.31,57699120
AAPL,2024-03-28 20:00:00,171.41,60929000
AAPL,2024-04-01 20:00:00,170.03,43422024
AAPL,2024-04-02 20:00:00,168.84,46412848
AAPL,2024-04-03 20:00:00,169.65,45110116
AAPL,2024-04-04 20:00:00,168.89,52758416
AAPL,2024-04-05 20:00:00,169.58,41557808
AAPL,2024-04-08 20:00:00,168.45,36528940
AAPL,2024-04-09 20:00:00,169.67,41673716
AAPL,2024-04-10 20:00:00,167.78,48929048
AAPL,2024-04-11 20:00:00,175.04,88883384
AAPL,2024-04-12 20:00:00,176.55,100240704
AAPL,2024-04-15 20:00:00,172.69,71625952
AAPL,2024-04-16 20:00:00,169.38,70647672
AAPL,2024-04-17 20:00:00,168.0,48203500
AAPL,2024-04-18 20:00:00,167.04,39491048
AAPL,2024-04-19 20:00:00,165.0,65312508
AAPL,2024-04-22 20:00:00,165.84,46251728
GE,2022-01-03 21:00:00,74.5816,5963160.0
GE,2022-01-04 21:00:00,77.0072,9838104.0
GE,2022-01-05 21:00:00,77.0072,7606462.0
GE,2022-01-06 21:00:00,77.4567,5501498.0
GE,2022-01-07 21:00:00,78.5804,7998444.0
GE,2022-01-10 21:00:00,77.046,7443869.0
GE,2022-01-11 21:00:00,78.8826,7321574.0
GE,2022-01-12 21:00:00,79.2314,5882220.0
GE,2022-01-13 21:00:00,79.4018,5655185.0
GE,2022-01-14 21:00:00,79.9443,5652343.0
GE,2022-01-18 21:00:00,79.7351,10856114
GE,2022-01-19 21:00:00,77.9759,7353926.0
GE,2022-01-20 21:00:00,76.1393,7271979.0
GE,2022-01-21 21:00:00,74.6281,10423076
GE,2022-01-24 21:00:00,75.1008,12748433
GE,2022-01-25 21:00:00,70.6061,27036412
GE,2022-01-26 21:00:00,69.2189,13726169
GE,2022-01-27 21:00:00,69.6684,10071077
GE,2022-01-28 21:00:00,71.3733,8360026.0
GE,2022-01-31 21:00:00,73.2177,9034814.0
GE,2022-02-01 21:00:00,75.9068,10515733
GE,2022-02-02 21:00:00,75.9765,7176429.0
GE,2022-02-03 21:00:00,76.1935,8017610.0
GE,2022-02-04 21:00:00,76.7282,8263151.0
GE,2022-02-07 21:00:00,77.418,5659246.0
GE,2022-02-08 21:00:00,76.9607,6656330.0
GE,2022-02-09 21:00:00,76.9142,8547863.0
GE,2022-02-10 21:00:00,76.5578,7113855.0
GE,2022-02-11 21:00:00,75.0388,9620505.0
GE,2022-02-14 21:00:00,74.8606,8982175.0
GE,2022-02-15 21:00:00,78.2084,8642592.0
GE,2022-02-16 21:00:00,78.5881,6311431.0
GE,2022-02-17 21:00:00,76.302,5008064.0
GE,2022-02-18 21:00:00,71.8305,20187130
GE,2022-02-22 21:00:00,72.962,9928512.0
GE,2022-02-23 21:00:00,71.7995,9518653.0
GE,2022-02-24 21:00:00,71.7143,14700688
GE,2022-02-25 21:00:00,74.6824,8997283.0
GE,2022-02-28 21:00:00,74.0159,8154166.0
GE,2022-03-01 21:00:00,71.5516,8687555.0
GE,2022-03-02 21:00:00,72.9697,5733018.0
GE,2022-03-03 21:00:00,71.6445,5965439.0
GE,2022-03-04 21:00:00,69.0794,10892946
GE,2022-03-07 21:00:00,66.2251,9179561.0
GE,2022-03-08 21:00:00,68.3736,8840422.0
GE,2022-03-09 21:00:00,70.7781,8348903.0
GE,2022-03-10 21:00:00,70.8402,10462848
GE,2022-03-11 21:00:00,71.577,9110261.0
GE,2022-03-14 20:00:00,71.7089,7791679.0
GE,2022-03-15 20:00:00,71.6313,6578268.0
GE,2022-03-16 20:00:00,73.4541,7192228.0
GE,2022-03-17 20:00:00,74.0979,5608552.0
GE,2022-03-18 20:00:00,74.1444,9536034.0
GE,2022-03-21 20:00:00,73.5472,6906649.0
GE,2022-03-22 20:00:00,73.6092,6209253.0
GE,2022-03-23 20:00:00,72.6785,6308607.0
GE,2022-03-24 20:00:00,73.0042,6876562.0
GE,2022-03-25 20:00:00,72.9267,7414548.0
GE,2022-03-28 20:00:00,71.3599,9694327.0
GE,2022-03-29 20:00:00,73.4153,11080532
GE,2022-03-30 20:00:00,73.361,7263087.0
GE,2022-03-31 20:00:00,70.972,10604889
GE,2022-04-01 20:00:00,71.7399,7273041.0
GE,2022-04-04 20:00:00,71.3754,6628233.0
GE,2022-04-05 20:00:00,69.8861,8627295.0
GE,2022-04-06 20:00:00,69.7387,8478906.0
GE,2022-04-07 20:00:00,69.3897,9150002.0
GE,2022-04-08 20:00:00,69.6069,5179186.0
GE,2022-04-11 20:00:00,69.5526,6951982.0
GE,2022-04-12 20:00:00,69.8086,5815554.0
GE,2022-04-13 20:00:00,70.3903,5110292.0
GE,2022-04-14 20:00:00,70.4523,4936977.0
GE,2022-04-18 20:00:00,70.1188,5053757.0
GE,2022-04-19 20:00:00,71.2823,5939624.0
GE,2022-04-20 20:00:00,70.8945,5160224.0
GE,2022-04-21 20:00:00,71.1427,5803493.0
GE,2022-04-22 20:00:00,69.0872,6399724.0
GE,2022-04-25 20:00:00,69.7155,8900144.0
GE,2022-04-26 20:00:00,62.5097,37071952
GE,2022-04-27 20:00:00,60.6636,16235614
GE,2022-04-28 20:00:00,60.2913,15489613
GE,2022-04-29 20:00:00,57.8248,13395283
GE,2022-05-02 20:00:00,58.6004,14888565
GE,2022-05-03 20:00:00,60.237,10116597
GE,2022-05-04 20:00:00,62.3856,9654535.0
GE,2022-05-05 20:00:00,60.9584,9230185.0
GE,2022-05-06 20:00:00,60.6791,6915057.0
GE,2022-05-09 20:00:00,56.5992,9049334.0
GE,2022-05-10 20:00:00,56.8629,8814688.0
GE,2022-05-11 20:00:00,56.1881,10012201
GE,2022-05-12 20:00:00,56.8397,11120103
GE,2022-05-13 20:00:00,58.2126,6674324.0
GE,2022-05-16 20:00:00,57.8868,8394901.0
GE,2022-05-17 20:00:00,59.2597,5798159.0
GE,2022-05-18 20:00:00,58.3289,9106276.0
GE,2022-05-19 20:00:00,58.7478,8026394.0
GE,2022-05-20 20:00:00,58.3677,9464055.0
GE,2022-05-23 20:00:00,58.5306,6801206.0
GE,2022-05-24 20:00:00,57.8015,7902192.0
GE,2022-05-25 20:00:00,57.8092,9148410.0
GE,2022-05-26 20:00:00,59.7329,6047099.0
GE,2022-05-27 20:00:00,61.0902,6281052.0
GE,2022-05-31 20:00:00,60.7257,6692465.0
GE,2022-06-01 20:00:00,60.1284,7642631.0
GE,2022-06-02 20:00:00,60.5007,7949891.0
GE,2022-06-03 20:00:00,59.7018,6797885.0
GE,2022-06-06 20:00:00,59.7251,6116278.0
GE,2022-06-07 20:00:00,60.5007,6608403.0
GE,2022-06-08 20:00:00,59.8492,4352490.0
GE,2022-06-09 20:00:00,58.0032,6518085.0
GE,2022-06-10 20:00:00,55.2496,12358849
GE,2022-06-13 20:00:00,52.5271,12195421
GE,2022-06-14 20:00:00,52.783,6935760.0
GE,2022-06-15 20:00:00,53.5975,8495285.0
GE,2022-06-16 20:00:00,50.6422,11687391
GE,2022-06-17 20:00:00,51.1929,11606022
GE,2022-06-21 20:00:00,50.999,10413254
GE,2022-06-22 20:00:00,50.0605,12514216
GE,2022-06-23 20:00:00,49.6959,8707960.0
GE,2022-06-24 20:00:00,52.0306,12887598
GE,2022-06-27 20:00:00,51.8054,8754359.0
GE,2022-06-28 20:00:00,51.1609,9077223.0
GE,2022-06-29 20:00:00,49.4602,8895762.0
GE,2022-06-30 20:00:00,49.4446,11205516
GE,2022-07-01 20:00:00,49.3437,8822856.0
GE,2022-07-05 20:00:00,48.1711,10346576
GE,2022-07-06 20:00:00,47.8138,6299775.0
GE,2022-07-07 20:00:00,48.9243,8110925.0
GE,2022-07-08 20:00:00,49.1185,7975115.0
GE,2022-07-11 20:00:00,48.0779,6150555.0
GE,2022-07-12 20:00:00,48.9399,9369249.0
GE,2022-07-13 20:00:00,48.1555,5585163.0
GE,2022-07-14 20:00:00,47.4411,6561955.0
GE,2022-07-15 20:00:00,48.8156,7534597.0
GE,2022-07-18 20:00:00,49.4524,8510317.0
GE,2022-07-19 20:00:00,51.8287,8079292.0
GE,2022-07-20 20:00:00,52.7218,8828075.0
GE,2022-07-21 20:00:00,52.9082,7648435.0
GE,2022-07-22 20:00:00,52.9548,7227874.0
GE,2022-07-25 20:00:00,53.0868,7596297.0
GE,2022-07-26 20:00:00,55.533,23231560
GE,2022-07-27 20:00:00,55.5874,9282236.0
GE,2022-07-28 20:00:00,56.7988,14491763
GE,2022-07-29 20:00:00,57.3968,10212412
GE,2022-08-01 20:00:00,58.8645,11781426
GE,2022-08-02 20:00:00,57.7463,7453493.0
GE,2022-08-03 20:00:00,58.0413,7764645.0
GE,2022-08-04 20:00:00,57.2104,5569771.0
GE,2022-08-05 20:00:00,57.7463,5975229.0
GE,2022-08-08 20:00:00,58.383,7890747.0
GE,2022-08-09 20:00:00,58.1889,6082300.0
GE,2022-08-10 20:00:00,59.9051,13102067
GE,2022-08-11 20:00:00,61.2719,11679179
GE,2022-08-12 20:00:00,62.0718,6637447.0
GE,2022-08-15 20:00:00,61.9786,4386047.0
GE,2022-08-16 20:00:00,62.9571,7435843.0
GE,2022-08-17 20:00:00,62.064,5202668.0
GE,2022-08-18 20:00:00,61.5126,5151274.0
GE,2022-08-19 20:00:00,60.3555,4654629.0
GE,2022-08-22 20:00:00,58.0724,6532970.0
GE,2022-08-23 20:00:00,59.0975,6131279.0
GE,2022-08-24 20:00:00,59.5945,6136815.0
GE,2022-08-25 20:00:00,60.6817,6698303.0
GE,2022-08-26 20:00:00,58.4529,6922562.0
GE,2022-08-29 20:00:00,59.0587,6312853.0
GE,2022-08-30 20:00:00,58.3442,5524821.0
GE,2022-08-31 20:00:00,57.0318,8165302.0
GE,2022-09-01 20:00:00,56.7522,6419842.0
GE,2022-09-02 20:00:00,56.2475,5196738.0
GE,2022-09-06 20:00:00,56.0378,5192857.0
GE,2022-09-07 20:00:00,57.1405,4407894.0
GE,2022-09-08 20:00:00,57.2881,4661880.0
GE,2022-09-09 20:00:00,57.4977,8661530.0
GE,2022-09-12 20:00:00,58.4918,9355572.0
GE,2022-09-13 20:00:00,55.0127,9285370.0
GE,2022-09-14 20:00:00,54.3837,7997077.0
GE,2022-09-15 20:00:00,53.5139,6339919.0
GE,2022-09-16 20:00:00,51.5569,18268384
GE,2022-09-19 20:00:00,52.0695,6454228.0
GE,2022-09-20 20:00:00,51.7122,6722861.0
GE,2022-09-21 20:00:00,50.6483,8154823.0
GE,2022-09-22 20:00:00,50.7571,9102045.0
GE,2022-09-23 20:00:00,50.128,10529319
GE,2022-09-26 20:00:00,50.0347,13445748
GE,2022-09-27 20:00:00,50.128,10093425
GE,2022-09-28 20:00:00,50.1203,8562554.0
GE,2022-09-29 20:00:00,48.7751,11317327
GE,2022-09-30 20:00:00,48.1375,10183361
GE,2022-10-03 20:00:00,49.4516,6988478.0
GE,2022-10-04 20:00:00,52.5151,9968948.0
GE,2022-10-05 20:00:00,52.4373,7474260.0
GE,2022-10-06 20:00:00,51.4887,6372826.0
GE,2022-10-07 20:00:00,50.198,5493794.0
GE,2022-10-10 20:00:00,50.5246,4618912.0
GE,2022-10-11 20:00:00,49.7626,6811133.0
GE,2022-10-12 20:00:00,50.338,6889799.0
GE,2022-10-13 20:00:00,52.8261,10271362
GE,2022-10-14 20:00:00,52.5384,7298069.0
GE,2022-10-17 20:00:00,53.3626,6611992.0
GE,2022-10-18 20:00:00,54.9721,7857694.0
GE,2022-10-19 20:00:00,54.8399,6737226.0
GE,2022-10-20 20:00:00,54.4045,7700292.0
GE,2022-10-21 20:00:00,56.6205,8295133.0
GE,2022-10-24 20:00:00,57.0404,8748817.0
GE,2022-10-25 20:00:00,56.7605,12375629
GE,2022-10-26 20:00:00,58.6732,10403283
GE,2022-10-27 20:00:00,59.0931,8093569.0
GE,2022-10-28 20:00:00,60.9047,6929467.0
GE,2022-10-31 20:00:00,60.5004,8481462.0
GE,2022-11-01 20:00:00,60.8114,7350031.0
GE,2022-11-02 20:00:00,60.1816,8199100.0
GE,2022-11-03 20:00:00,60.9436,10790079
GE,2022-11-04 20:00:00,63.0352,9255112.0
GE,2022-11-07 21:00:00,64.8935,10307672
GE,2022-11-08 21:00:00,65.3134,8054575.0
GE,2022-11-09 21:00:00,64.6525,6378512.0
GE,2022-11-10 21:00:00,66.3864,11046488
GE,2022-11-11 21:00:00,67.1095,10007764
GE,2022-11-14 21:00:00,66.7363,6334693.0
GE,2022-11-15 21:00:00,67.7549,6340765.0
GE,2022-11-16 21:00:00,66.0132,6113093.0
GE,2022-11-17 21:00:00,66.3942,5985511.0
GE,2022-11-18 21:00:00,66.4642,5252675.0
GE,2022-11-21 21:00:00,66.7829,4202549.0
GE,2022-11-22 21:00:00,67.8793,5446576.0
GE,2022-11-23 21:00:00,68.3225,4701601.0
GE,2022-11-25 21:00:00,68.5324,2435983.0
GE,2022-11-28 21:00:00,66.4564,5509410.0
GE,2022-11-29 21:00:00,66.6041,5510326.0
GE,2022-11-30 21:00:00,66.8452,9333018.0
GE,2022-12-01 21:00:00,66.2931,5452326.0
GE,2022-12-02 21:00:00,67.5527,5761996.0
GE,2022-12-05 21:00:00,65.8266,6064531.0
GE,2022-12-06 21:00:00,66.3086,7566840.0
GE,2022-12-07 21:00:00,66.0909,6250369.0
GE,2022-12-08 21:00:00,65.0257,8279688.0
GE,2022-12-09 21:00:00,63.3307,7130613.0
GE,2022-12-12 21:00:00,64.6991,5993331.0
GE,2022-12-13 21:00:00,64.4426,9928675.0
GE,2022-12-14 21:00:00,63.4074,9884154.0
GE,2022-12-15 21:00:00,61.3372,12488200
GE,2022-12-16 21:00:00,60.4343,12790530
GE,2022-12-19 21:00:00,60.7534,5635622.0
GE,2022-12-20 21:00:00,62.5202,8962462.0
GE,2022-12-21 21:00:00,64.5826,9702775.0
GE,2022-12-22 21:00:00,63.6409,7788964.0
GE,2022-12-23 21:00:00,63.6565,4230658.0
GE,2022-12-27 21:00:00,64.4737,5704079.0
GE,2022-12-28 21:00:00,63.7966,4971486.0
GE,2022-12-29 21:00:00,65.1819,5674238.0
GE,2022-12-30 21:00:00,65.2131,5303043.0
GE,2023-01-03 21:00:00,66.1392,8225925.0
GE,2023-01-04 21:00:00,69.9888,16807150
GE,2023-01-05 21:00:00,71.0755,12180907
GE,2023-01-06 21:00:00,71.7236,10398468
GE,2023-01-09 21:00:00,72.4514,7593203.0
GE,2023-01-10 21:00:00,75.0436,9280385.0
GE,2023-01-11 21:00:00,77.4563,10223466
GE,2023-01-12 21:00:00,78.6228,11533130
GE,2023-01-13 21:00:00,79.9587,11080919
GE,2023-01-17 21:00:00,80.2479,4867890.0
GE,2023-01-18 21:00:00,79.0315,7719190.0
GE,2023-01-19 21:00:00,76.6288,10442757
GE,2023-01-20 21:00:00,77.4463,8284372.0
GE,2023-01-23 21:00:00,79.53,11058543
GE,2023-01-24 21:00:00,80.4572,13420034
GE,2023-01-25 21:00:00,80.547,8526243.0
GE,2023-01-26 21:00:00,80.8959,6530374.0
GE,2023-01-27 21:00:00,82.9796,7813900.0
GE,2023-01-30 21:00:00,80.5868,5741166.0
GE,2023-01-31 21:00:00,80.2379,6903423.0
GE,2023-02-01 21:00:00,82.0724,7293885.0
GE,2023-02-02 21:00:00,83.6875,8919543.0
GE,2023-02-03 21:00:00,81.7134,5795567.0
GE,2023-02-06 21:00:00,82.1023,4342759.0
GE,2023-02-07 21:00:00,81.863,4706813.0
GE,2023-02-08 21:00:00,81.7134,3417824.0
GE,2023-02-09 21:00:00,80.547,3873165.0
GE,2023-02-10 21:00:00,81.0455,3500711.0
GE,2023-02-13 21:00:00,82.4313,4093400.0
GE,2023-02-14 21:00:00,83.2887,5384656.0
GE,2023-02-15 21:00:00,84.515,5848775.0
GE,2023-02-16 21:00:00,83.7971,4518985.0
GE,2023-02-17 21:00:00,82.7902,4437606.0
GE,2023-02-21 21:00:00,82.0125,4083996.0
GE,2023-02-22 21:00:00,82.9397,8659894.0
GE,2023-02-23 21:00:00,82.6905,8101393.0
GE,2023-02-24 21:00:00,83.2987,6967849.0
GE,2023-02-27 21:00:00,83.5878,6409199.0
GE,2023-02-28 21:00:00,84.4552,9157737.0
GE,2023-03-01 21:00:00,83.8869,6013907.0
GE,2023-03-02 21:00:00,85.4621,6841561.0
GE,2023-03-03 21:00:00,86.1201,7695801.0
GE,2023-03-06 21:00:00,86.8786,6464883.0
GE,2023-03-07 21:00:00,86.21,6909582.0
GE,2023-03-08 21:00:00,86.7987,6076481.0
GE,2023-03-09 21:00:00,91.3692,28647112
GE,2023-03-10 21:00:00,90.8103,18238908
GE,2023-03-13 20:00:00,88.7846,11275370
GE,2023-03-14 20:00:00,90.98,11351119
GE,2023-03-15 20:00:00,89.5729,11788074
GE,2023-03-16 20:00:00,91.7783,8093269.0
GE,2023-03-17 20:00:00,90.1018,10107613
GE,2023-03-20 20:00:00,89.7326,6962068.0
GE,2023-03-21 20:00:00,91.9879,6805998.0
GE,2023-03-22 20:00:00,89.4033,6939054.0
GE,2023-03-23 20:00:00,91.3991,8619990.0
GE,2023-03-24 20:00:00,91.1796,6643634.0
GE,2023-03-27 20:00:00,93.1155,5979618.0
GE,2023-03-28 20:00:00,92.9459,3997275.0
GE,2023-03-29 20:00:00,93.864,4859417.0
GE,2023-03-30 20:00:00,93.854,5263539.0
GE,2023-03-31 20:00:00,95.4008,7288176.0
GE,2023-04-03 20:00:00,96.718,4913344.0
GE,2023-04-04 20:00:00,94.8519,6828145.0
GE,2023-04-05 20:00:00,94.0536,8610776.0
GE,2023-04-06 20:00:00,93.4049,6404443.0
GE,2023-04-10 20:00:00,94.1633,5940064.0
GE,2023-04-11 20:00:00,93.7143,5308994.0
GE,2023-04-12 20:00:00,93.9039,7012361.0
GE,2023-04-13 20:00:00,94.1035,8588584.0
GE,2023-04-14 20:00:00,95.2411,5699530.0
GE,2023-04-17 20:00:00,96.5683,6039433.0
GE,2023-04-18 20:00:00,98.2648,7016965.0
GE,2023-04-19 20:00:00,98.8236,5623582.0
GE,2023-04-20 20:00:00,99.5521,6914131.0
GE,2023-04-21 20:00:00,99.3026,4084602.0
GE,2023-04-24 20:00:00,99.9413,6242631.0
GE,2023-04-25 20:00:00,98.2348,9237322.0
GE,2023-04-26 20:00:00,96.0095,6385005.0
GE,2023-04-27 20:00:00,97.8556,7442633.0
GE,2023-04-28 20:00:00,98.7637,5014967.0
GE,2023-05-01 20:00:00,100.9691,5898079.0
GE,2023-05-02 20:00:00,101.2984,5970475.0
GE,2023-05-03 20:00:00,101.5579,4719716.0
GE,2023-05-04 20:00:00,99.113,7209910.0
GE,2023-05-05 20:00:00,100.0311,5007290.0
GE,2023-05-08 20:00:00,100.7097,3301695.0
GE,2023-05-09 20:00:00,100.7895,4794499.0
GE,2023-05-10 20:00:00,99.3325,4034003.0
GE,2023-05-11 20:00:00,99.3026,4086584.0
GE,2023-05-12 20:00:00,98.5941,3458419.0
GE,2023-05-15 20:00:00,101.7874,6384674.0
GE,2023-05-16 20:00:00,100.9192,4304306.0
GE,2023-05-17 20:00:00,103.2544,5425348.0
GE,2023-05-18 20:00:00,103.7932,4602375.0
GE,2023-05-19 20:00:00,104.0427,5668571.0
GE,2023-05-22 20:00:00,104.3321,3935039.0
GE,2023-05-23 20:00:00,101.488,4566893.0
GE,2023-05-24 20:00:00,100.7695,5001392.0
GE,2023-05-25 20:00:00,101.3084,5251067.0
GE,2023-05-26 20:00:00,102.5259,5435539.0
GE,2023-05-30 20:00:00,102.1866,5676917.0
GE,2023-05-31 20:00:00,101.3184,10683732
GE,2023-06-01 20:00:00,104.4519,6235701.0
GE,2023-06-02 20:00:00,105.5795,5980128.0
GE,2023-06-05 20:00:00,103.883,4393753.0
GE,2023-06-06 20:00:00,105.2402,6228178.0
GE,2023-06-07 20:00:00,105.8589,7294589.0
GE,2023-06-08 20:00:00,105.8489,3511301.0
GE,2023-06-09 20:00:00,106.0785,2181959.0
GE,2023-06-12 20:00:00,106.0086,3731420.0
GE,2023-06-13 20:00:00,106.5175,4267596.0
GE,2023-06-14 20:00:00,104.4818,5122962.0
GE,2023-06-15 20:00:00,105.1903,6626540.0
GE,2023-06-16 20:00:00,106.0685,10499022
GE,2023-06-20 20:00:00,103.8032,6426815.0
GE,2023-06-21 20:00:00,104.8311,4623519.0
GE,2023-06-22 20:00:00,104.6015,4220881.0
GE,2023-06-23 20:00:00,103.5637,5917449.0
GE,2023-06-26 20:00:00,104.2323,4159473.0
GE,2023-06-27 20:00:00,104.7013,4760971.0
GE,2023-06-28 20:00:00,106.8269,4809113.0
GE,2023-06-29 20:00:00,107.5155,3234532.0
GE,2023-06-30 20:00:00,109.6211,7384502.0
GE,2023-07-03 20:00:00,108.0543,2977832.0
GE,2023-07-05 20:00:00,108.4236,3653894.0
GE,2023-07-07 20:00:00,108.0443,3871367.0
GE,2023-07-10 20:00:00,110.3812,4615758.0
GE,2023-07-11 20:00:00,111.0703,3791677.0
GE,2023-07-12 20:00:00,111.0503,4311341.0
GE,2023-07-13 20:00:00,111.1302,2772764.0
GE,2023-07-14 20:00:00,110.1315,2683811.0
GE,2023-07-17 20:00:00,110.9904,3624415.0
GE,2023-07-18 20:00:00,110.9105,3561327.0
GE,2023-07-19 20:00:00,109.7421,4459175.0
GE,2023-07-20 20:00:00,111.0902,4117338.0
GE,2023-07-21 20:00:00,110.1815,8285929.0
GE,2023-07-24 20:00:00,110.1016,5313932.0
GE,2023-07-25 20:00:00,117.0023,16961844
GE,2023-07-26 20:00:00,114.5656,7541045.0
GE,2023-07-27 20:00:00,115.2646,6179650.0
GE,2023-07-28 20:00:00,114.236,4462594.0
GE,2023-07-31 20:00:00,114.0862,4121947.0
GE,2023-08-01 20:00:00,113.0676,4904536.0
GE,2023-08-02 20:00:00,111.8193,4295707.0
GE,2023-08-03 20:00:00,112.2087,3452879.0
GE,2023-08-04 20:00:00,112.9078,4841428.0
GE,2023-08-07 20:00:00,114.5755,3302216.0
GE,2023-08-08 20:00:00,113.3971,3782176.0
GE,2023-08-09 20:00:00,112.019,3066268.0
GE,2023-08-10 20:00:00,113.4171,4656559.0
GE,2023-08-11 20:00:00,114.4457,3498478.0
GE,2023-08-14 20:00:00,115.3944,4058508.0
GE,2023-08-15 20:00:00,113.6967,3413606.0
GE,2023-08-16 20:00:00,113.4171,3679510.0
GE,2023-08-17 20:00:00,110.8106,4525723.0
GE,2023-08-18 20:00:00,111.6395,4494749.0
GE,2023-08-21 20:00:00,111.8692,2919834.0
GE,2023-08-22 20:00:00,111.5097,2642592.0
GE,2023-08-23 20:00:00,113.3172,2835804.0
GE,2023-08-24 20:00:00,110.8905,3362765.0
GE,2023-08-25 20:00:00,111.8193,3114251.0
GE,2023-08-28 20:00:00,113.8066,2804766.0
GE,2023-08-29 20:00:00,115.1747,4557214.0
GE,2023-08-30 20:00:00,114.1561,4862390.0
GE,2023-08-31 20:00:00,114.3059,4165997.0
GE,2023-09-01 20:00:00,114.0862,3177697.0
GE,2023-09-05 20:00:00,112.728,3516777.0
GE,2023-09-06 20:00:00,112.5283,4008480.0
GE,2023-09-07 20:00:00,111.6395,3287619.0
GE,2023-09-08 20:00:00,111.5696,2522331.0
GE,2023-09-11 20:00:00,114.1062,4210553.0
GE,2023-09-12 20:00:00,114.8452,4200245.0
GE,2023-09-13 20:00:00,113.4471,2800712.0
GE,2023-09-14 20:00:00,115.4943,5301285.0
GE,2023-09-15 20:00:00,115.3345,6657650.0
GE,2023-09-18 20:00:00,116.4131,3752630.0
GE,2023-09-19 20:00:00,116.0536,3102823.0
GE,2023-09-20 20:00:00,114.6954,4077907.0
GE,2023-09-21 20:00:00,112.8379,4599278.0
GE,2023-09-22 20:00:00,111.1002,4969591.0
GE,2023-09-25 20:00:00,111.6499,3786003.0
GE,2023-09-26 20:00:00,109.861,4666892.0
GE,2023-09-27 20:00:00,110.8204,4699372.0
GE,2023-09-28 20:00:00,112.2695,4358331.0
GE,2023-09-29 20:00:00,110.4806,3890542.0
GE,2023-10-02 20:00:00,108.7217,4290927.0
GE,2023-10-03 20:00:00,107.6924,8706898.0
GE,2023-10-04 20:00:00,108.7817,3883214.0
GE,2023-10-05 20:00:00,108.6518,3843623.0
GE,2023-10-06 20:00:00,111.4,4206980.0
GE,2023-10-09 20:00:00,110.1908,4324456.0
GE,2023-10-10 20:00:00,111.41,4447155.0
GE,2023-10-11 20:00:00,113.1889,2846711.0
GE,2023-10-12 20:00:00,111.2601,3008506.0
GE,2023-10-13 20:00:00,109.3114,3612493.0
GE,2023-10-16 20:00:00,109.0715,4446166.0
GE,2023-10-17 20:00:00,109.951,3893767.0
GE,2023-10-18 20:00:00,107.5025,4815846.0
GE,2023-10-19 20:00:00,106.8829,4008385.0
GE,2023-10-20 20:00:00,106.0134,7671668.0
GE,2023-10-23 20:00:00,106.623,5792624.0
GE,2023-10-24 20:00:00,113.5487,12621268
GE,2023-10-25 20:00:00,111.1302,6515949.0
GE,2023-10-26 20:00:00,108.7317,7305515.0
GE,2023-10-27 20:00:00,106.2833,5291125.0
GE,2023-10-30 20:00:00,109.7411,4381177.0
GE,2023-10-31 20:00:00,108.5618,5061940.0
GE,2023-11-01 20:00:00,107.1827,10081379
GE,2023-11-02 20:00:00,107.7124,7411471.0
GE,2023-11-03 20:00:00,108.8516,5532014.0
GE,2023-11-06 21:00:00,111.7098,4876547.0
GE,2023-11-07 21:00:00,111.7298,4178864.0
GE,2023-11-08 21:00:00,113.7785,4827036.0
GE,2023-11-09 21:00:00,113.019,4617722.0
GE,2023-11-10 21:00:00,115.1977,3486855.0
